orf	E0	E3	L	P	M	F	pvalue	Diffexpr
CG4807-B	0.135630864474117	0.200953827520066	0.202658197594511	0.224037446565077	0.115142077799716	0.121577586046512	0.00455522865307422	FALSE
CG4810-A	0.13902376291743	0.126310056347131	0.113937995811847	0.174315759004727	0.282473638030061	0.163938787888805	0.00105554923704389	FALSE
CG4812-A	0.139665472106833	0.13561005704956	0.134636924394814	0.122990718783926	0.238230748907251	0.228866078757615	0.0381369226114246	FALSE
CG4813-A	0.148664363250386	0.174463856036675	0.161625799362291	0.178286574133534	0.176615882406101	0.160343524811014	0.0176421699730694	FALSE
CG4814-A	0.132434655492042	0.163092101209552	0.148759234593074	0.182677263095593	0.213165371068274	0.159871374541465	0.000377381893449085	FALSE
CG4815-A	0.120289681572525	0.126695529516896	0.123522823931872	0.175197158807101	0.277219948110115	0.177074858061491	5.98223505281591e-05	FALSE
CG4817-A	0.198973250995957	0.192386220069066	0.152367417653517	0.142970670636347	0.113878390749729	0.199424049895384	1.18833440840964e-09	TRUE
CG4818-A	0.116033851042409	0.0905497135090219	0.0962426629831582	0.444977086623727	0.119748744614959	0.132447941226725	0.000276074470052644	FALSE
CG4820-A	0.191250064613841	0.188224357636069	0.170262340494447	0.149093038556159	0.125056724079355	0.176113474620129	0.0279447881159596	FALSE
CG4821-A	0.148829182658206	0.138590542342438	0.195763902106606	0.181188190204425	0.179005151663864	0.15662303102446	0.068977747351929	FALSE
CG4822-A	0.15295365883728	0.173258983747185	0.171638721370512	0.212102269536676	0.129765363454809	0.160281003053538	0.0720462574830539	FALSE
CG4824-A	0.211530000000262	0.148216324167542	0.152384404836695	0.137450962686814	0.13042180096179	0.219996507346897	0.00734648675626038	FALSE
CG4824-B	0.306144674937648	0.21411421645222	0.141260822201459	0.0767300255229768	0.0794582999492838	0.182291960936413	0.00231105359216132	FALSE
CG4824-D	0.110006836881745	0.118563980205227	0.124271501343799	0.190352763730468	0.297075041254893	0.159729876583868	0.00644107214650162	FALSE
CG4825-A	0.19547954581294	0.192793824393311	0.206062459849435	0.125769159935526	0.118263479104325	0.161631530904463	5.66107206049532e-13	TRUE
CG4827-A	0.110663015981809	0.133895089230966	0.267083130525376	0.147036296362744	0.162056955877813	0.179265512021293	1.28859284156502e-26	TRUE
CG4830-A	0.1112885555723	0.121002927886995	0.384611906327333	0.132604964673748	0.132132621849621	0.118359023690003	3.84205265916757e-33	TRUE
CG4832-A	0.238830199537049	0.201892189051381	0.156412260163536	0.130110360563809	0.112619503189933	0.160135487494293	0.0101958172981841	FALSE
CG4832-B	0.159335420691165	0.20005225430374	0.137813956961466	0.180799545600999	0.162008218273225	0.159990604169405	4.30077559664569e-05	FALSE
CG4832-C	0.130033546531465	0.146721753653427	0.138516663233684	0.184472692169506	0.240891538542277	0.159363805869641	5.33288779635785e-07	TRUE
CG4835-A	0.147347764256739	0.132294341337723	0.221665084489464	0.151554459796601	0.188252967493561	0.158885382625912	4.21906062550059e-11	TRUE
CG4838-A	0.148451854428573	0.144430276753284	0.169216467123523	0.178597027860588	0.193609282124063	0.165695091709968	2.29162149509323e-09	TRUE
CG4839-B	0.175227495488625	0.172287591512315	0.185035390237788	0.140222653698249	0.142436449310564	0.184790419752458	0.0111403372105089	FALSE
CG4840-A	0.18795828242009	0.145470659992677	0.156748985186094	0.153834144321622	0.170051055553968	0.185936872525549	8.1199286485123e-09	TRUE
CG4841-A	0.181521472232582	0.174570266842624	0.154856102449178	0.175849395157841	0.154374262003774	0.158828501314002	0.201574522087082	FALSE
CG4842-A	0.177141245874515	0.153543786380882	0.150601723635977	0.156681689221164	0.185980987590418	0.176050567297044	0.000255105167383791	FALSE
CG4843-A	0.18085767974231	0.251835301504925	0.127330930007655	0.10816806471905	0.14803435803344	0.183773665992621	0.000610087311091406	FALSE
CG4843-B	0.16093244864568	0.134120233904825	0.192923090386834	0.171358944827178	0.181316554954275	0.159348727281209	0.125463248337911	FALSE
CG4845-A	0.177440066668666	0.172771356085081	0.174425420359424	0.163230022493271	0.164842607946585	0.147290526446973	0.0208901398160552	FALSE
CG4846-A	0.144854134318796	0.171861480160805	0.152696263907673	0.172613739597451	0.191191336629893	0.166783045385382	7.86730126454332e-14	TRUE
CG4848-A	0.20271335234033	0.171594103396353	0.15679618001036	0.168114105655932	0.146421872859421	0.154360385737603	0.0105431472923014	FALSE
CG4849-A	0.191274843658318	0.187840952473031	0.159835117898893	0.149007435105429	0.151335039557784	0.160706611306545	0.0166666245612642	FALSE
CG4851-A	0.152187453872655	0.165365416513513	0.149808466221188	0.201350137087503	0.163018771569461	0.16826975473568	1.02906404921380e-05	FALSE
CG4852-A	0.17834850305535	0.171345264069436	0.168516553716198	0.16279087971214	0.155815820510483	0.163182978936393	0.0884330203905037	FALSE
CG4854-A	0.193024936017179	0.177392301572159	0.163968389720907	0.153064590619524	0.153838027865468	0.158711754204763	0.000306722942595887	FALSE
CG4857-B	0.201475997528644	0.200595370242429	0.149223482760486	0.137870764310851	0.142870119758824	0.167964265398767	1.88445674218027e-26	TRUE
CG4858-A	0.154816124185931	0.153416385874189	0.201544143140796	0.161415740019064	0.157589330169102	0.171218276610918	0.0112773412454199	FALSE
CG4859-A	0.123411893200085	0.08006674713952	0.156015971042053	0.30561017493136	0.181778100963316	0.153117112723666	0.000112526409873823	FALSE
CG4859-B	0.125761998681798	0.135426819401822	0.114436770207504	0.263341382439037	0.229253176892829	0.131779852377009	0.000145658477644710	FALSE
CG4860-A	0.142984388054747	0.131487104980867	0.158599081597446	0.292198746441428	0.126777531087862	0.14795314783765	2.35166822376192e-07	TRUE
CG4861-A	0.172528426961881	0.150132872011586	0.156044321899883	0.144407094062665	0.177760697789478	0.199126587274507	1.99626320082372e-08	TRUE
CG4863-C	0.125051282467686	0.157582045396504	0.284646178387364	0.138577464577296	0.114541323772143	0.179601705399007	0.0242251124767727	FALSE
CG4863-D	0.165006949688008	0.156428445663585	0.225887813876878	0.133707572601062	0.126881999551149	0.192087218619319	0.0337047278966342	FALSE
CG4865-A	0.15293270897331	0.194551876853709	0.155833247940038	0.164982016550899	0.17555790009161	0.156142249590434	0.00285606744753504	FALSE
CG4866-A	0.199393764482831	0.199912175355707	0.191123845889313	0.13725836658906	0.106567505524894	0.165744342158195	0.000306945876383851	FALSE
CG4867-A	0.22112255804105	0.180365985867364	0.132599396451747	0.140943718740377	0.143214058628682	0.18175428227078	5.30725796647483e-08	TRUE
CG4869-A	0.138633009930933	0.159053511558258	0.265990212905117	0.136764585529458	0.141653240193498	0.157905439882736	3.11334396426073e-16	TRUE
CG4872-A	0.179785101697308	0.198690898368593	0.137327763951053	0.200516257416814	0.131876524394376	0.151803454171857	0.00236299242440318	FALSE
CG4875-A	0.188960610600477	0.199976095942241	0.159774561671674	0.17050467436764	0.134730905867802	0.146053151550166	5.02311991768461e-05	FALSE
CG4878-A	0.228035327522795	0.21317536855774	0.202011627410091	0.155864071612582	0.0650399965173814	0.13587360837941	0.0178521442099804	FALSE
CG4879-A	0.12841138866559	0.130244990294318	0.162760378981827	0.19422879216489	0.213775038507735	0.170579411385639	0.0575997769732104	FALSE
CG4880-A	0.224615106828784	0.236284494671581	0.137776584613018	0.143497464890529	0.104393452851789	0.153432896144299	3.05392054112806e-06	TRUE
CG4882-A	0.1528874172943	0.131768901984733	0.187724424210774	0.1323427934143	0.191611201232265	0.203665261863627	0.0257173289932861	FALSE
CG4884-A	0.195115662590812	0.169101283026655	0.154566545278116	0.126064702901201	0.161449718819708	0.193702087383507	1.20133066675664e-06	TRUE
CG4886-A	0.16293016689189	0.161412206641399	0.208049106194132	0.152292685815954	0.139710022395359	0.175605812061266	0.000861328128811269	FALSE
CG4887-A	0.194746386992745	0.192621386125558	0.158999870633408	0.1558216401252	0.138937208998206	0.158873507124883	2.96355739732508e-12	TRUE
